CLASS,LABEL,PATH,NUM_FRAMES,NUM_SEC,FPS
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0855_22.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_33.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0855_33.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0461_36.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid6_214_24.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid6_214_22.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid6_214_4.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0855_17.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_37.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0461_2.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0674_34.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0674_16.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0461_30.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_15.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0674_28.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0855_10.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid6_214_9.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0461_16.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0674_14.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0461_27.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0855_37.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid6_214_38.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0461_8.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_36.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0855_1.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0855_24.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0855_38.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0855_2.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid6_214_16.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0461_18.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0674_35.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_16.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_18.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid6_214_19.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_0.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0674_21.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0674_22.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_10.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_5.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0461_17.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/4367-6_70167_21.mp4,75,7,10
Swing-SideAngle,1,train/Swing-SideAngle/vid1_0461_12.mp4,75,7,10
Swing-Bench,2,train/Swing-Bench/669-60220_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_18.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/669-67178_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_18.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/669-60176_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_18.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_18.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/669-67070_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_18.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/669-67070_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_18.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_2.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_18.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/669-60176_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_18.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_15.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67070_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_12.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_8.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_13.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_11.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_0.mp4,50,4,10
Swing-Bench,2,train/Swing-Bench/669-60084_10.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60220_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60084_17.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_7.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_1.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_5.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-9_70018_18.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-67178_4.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_14.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70360_16.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_3.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70574_19.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70461_6.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/669-60176_9.mp4,50,5,10
Swing-Bench,2,train/Swing-Bench/2527-12_70641_18.mp4,50,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_18.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_11.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_14.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_17.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_24.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_17.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_26.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_31.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_14.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_32.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_29.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_27.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_23.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_5.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_22.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_20.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_2.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_6.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_12.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_3.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_5.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_10.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_2.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_7.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_1.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_8.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_16.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_22.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_15.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_1.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_5.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_25.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_18.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_16.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_1.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_25.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_6.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_2.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_21.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_6.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_15.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_27.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_19.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_26.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_6.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_10.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_9.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_5.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_21.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_21.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_3.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_24.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_16.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_16.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_17.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_1.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_17.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_11.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_9.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_20.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_2.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_14.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_0.mp4,60,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_17.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_14.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_25.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_8.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_27.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_31.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_12.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_31.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_15.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_27.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_24.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_22.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_32.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_30.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_9.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_10.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_18.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/6326-9_70170_28.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_28.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_29.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_22.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_18.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_12.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_18.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_0.mp4,60,5,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_26.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_13.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_1.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_24.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_19.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_25.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_32.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_29.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_7.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_17.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_11.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/RF1-12001_70063_28.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_26.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700406_29.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_2.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_15.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/1098-6_70000_19.mp4,58,5,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_19.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700516_23.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_8.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_28.mp4,60,6,10
Riding-Horse,3,train/Riding-Horse/4456-16_700273_23.mp4,60,6,10
